TUCASEID,TUACTIVITY_N,WUFNACTWT,WUFNACTWTC,WUHAPORD,WUHAPPY,WUINTERACT,WUMEANING,WUPAIN,WUPNORD,WUSAD,WUSADORD,WUSTRESS,WUSTRORD,WUTIRED,WUTRDORD
20130807130084,4,3768163.154431,3768163.154431,5,2,2,2,3,3,3,4,2,2,2,1
20130807130084,5,12717559.642698,12717559.642698,5,1,1,0,3,3,2,4,3,2,2,1
20130807130084,12,1413061.182912,1413061.182912,5,0,2,2,5,3,3,4,2,2,5,1
20130807130086,3,488797.769940,488797.769940,5,6,2,3,5,2,0,1,0,3,3,4
20130807130086,4,977595.539881,977595.539881,5,6,2,6,6,2,0,1,0,3,3,4
20130807130086,5,5621175.197490,5621175.197490,5,6,2,6,6,2,0,1,0,3,0,4
20130807130093,8,855927.264706,855927.264706,1,3,2,6,6,4,6,3,6,2,6,5
20130807130093,20,855927.264706,855927.264706,1,3,2,0,6,4,6,3,6,2,6,5
20130807130093,21,3423718.645234,3423718.645234,1,3,2,0,6,4,6,3,6,2,6,5
20130807130098,2,9865885.381182,9865885.381182,5,6,1,5,1,2,0,3,1,4,1,1
20130807130098,7,6577259.332450,6577259.332450,5,6,1,6,0,2,0,3,1,4,0,1
20130807130098,10,11510202.023041,11510202.023041,5,6,1,6,0,2,0,3,2,4,3,1
20130807130100,13,4488371.618722,4488371.618722,5,0,1,6,4,4,0,3,4,1,6,2
20130807130100,15,4488371.618722,4488371.618722,5,6,1,6,4,4,0,3,0,1,6,2
20130807130100,16,13465100.942231,13465100.942231,5,0,1,6,3,4,0,3,6,1,4,2
20130807130101,6,2962344.811316,2962344.811316,5,6,1,6,0,2,0,1,0,4,3,3
20130807130101,7,26661128.185566,26661128.185566,5,3,1,6,0,2,0,1,0,4,0,3
20130807130101,8,4443523.437904,4443523.437904,5,3,2,3,0,2,0,1,0,4,3,3
20130807130102,6,95401258.363177,95401258.363177,4,6,1,6,1,3,0,1,2,2,0,5
20130807130102,25,47700602.045238,47700602.045238,4,6,1,6,1,3,0,1,0,2,3,5
20130807130102,33,7950082.249973,7950082.249973,4,4,1,1,2,3,0,1,0,2,5,5
20130807130108,5,15543766.865285,15543766.865285,2,2,1,6,6,1,3,4,6,5,5,3
20130807130108,15,803987.941308,803987.941308,2,5,2,6,6,1,5,4,6,5,6,3
20130807130108,16,18223726.669644,18223726.669644,2,6,2,6,6,1,4,4,3,5,6,3
20130807130127,4,6543075.158584,6543075.158584,3,6,1,6,0,2,0,5,0,1,0,4
20130807130127,8,474135.048089,474135.048089,3,6,1,6,0,2,0,5,0,1,0,4
20130807130127,14,948272.078067,948272.078067,3,6,2,6,0,2,0,5,0,1,0,4
20130807130141,2,889528.687691,889528.687691,5,6,1,6,0,3,0,2,0,4,0,1
20130807130141,6,1334290.451906,1334290.451906,5,6,1,6,0,3,0,2,0,4,3,1
20130807130141,7,1111908.279983,1111908.279983,5,6,1,6,0,3,0,2,0,4,3,1
20130807130152,6,26761461.074226,26761461.074226,3,3,1,6,1,5,0,4,0,1,0,2
20130807130152,9,1784095.638692,1784095.638692,3,3,2,2,0,5,0,4,0,1,1,2
20130807130152,11,892047.819346,892047.819346,3,6,2,3,0,5,0,4,0,1,3,2
20130807130153,4,2889155.217177,2889155.217177,2,6,2,6,1,3,0,5,0,1,3,4
20130807130153,5,722289.592792,722289.592792,2,6,1,6,0,3,0,5,0,1,1,4
20130807130153,9,963052.790390,963052.790390,2,6,1,6,0,3,0,5,0,1,1,4
20130807130156,3,2491243.401383,2491243.401383,2,5,1,5,0,5,1,1,0,3,1,4
20130807130156,7,9964984.816138,9964984.816138,2,5,1,6,0,5,0,1,0,3,0,4
20130807130156,14,9964984.816138,9964984.816138,2,5,1,5,0,5,0,1,0,3,0,4
20130807130503,3,5538123.134458,5538123.134458,5,5,1,6,0,1,0,4,0,2,2,3
20130807130503,9,1384532.509663,1384532.509663,5,6,1,6,0,1,0,4,0,2,0,3
20130807130503,11,1384532.509663,1384532.509663,5,6,1,6,0,1,0,4,0,2,0,3
20130807130512,5,8741123.731177,8741123.731177,4,6,2,6,0,3,0,5,0,2,1,1
20130807130512,7,8741123.731177,8741123.731177,4,6,2,6,0,3,0,5,0,2,0,1
20130807130512,11,4370576.681806,4370576.681806,4,6,2,3,0,3,0,5,0,2,4,1
20130807130515,8,253077.341510,253077.341510,2,6,2,3,0,4,0,3,0,5,2,1
20130807130515,14,253077.341510,253077.341510,2,6,2,0,0,4,0,3,0,5,2,1
20130807130515,17,9616948.543696,9616948.543696,2,6,2,0,0,4,0,3,0,5,3,1
20130807130516,11,3627931.194120,3627931.194120,3,6,1,1,2,4,0,5,0,1,1,2
20130807130516,16,7255862.388240,7255862.388240,3,6,2,0,0,4,0,5,0,1,0,2
20130807130516,22,3627931.194120,3627931.194120,3,6,1,1,1,4,0,5,0,1,1,2
20130807130526,3,11519064.490375,11519064.490375,1,3,1,3,2,4,3,2,3,3,3,5
20130807130526,13,5119593.680642,5119593.680642,1,5,2,-2,4,4,0,2,3,3,5,5
20130807130526,15,3839688.163458,3839688.163458,1,5,2,3,-2,4,0,2,3,3,5,5
20130807130528,5,2328673.701451,2328673.701451,3,4,2,3,0,2,0,4,0,5,0,1
20130807130528,11,2328673.701451,2328673.701451,3,3,2,2,2,2,0,4,0,5,2,1
20130807130528,12,11643327.988498,11643327.988498,3,3,1,3,0,2,0,4,0,5,3,1
20130807130529,8,12704091.408715,12704091.408715,2,3,1,6,0,1,3,3,5,5,5,4
20130807130529,9,4764039.756909,4764039.756909,2,4,1,6,0,1,2,3,2,5,5,4
20130807130529,10,1588016.904730,1588016.904730,2,5,1,6,0,1,2,3,2,5,5,4
20130807130530,2,1731696.202738,1731696.202738,4,6,1,6,0,3,0,1,0,5,0,2
20130807130530,6,5195095.171348,5195095.171348,4,6,1,6,0,3,0,1,0,5,0,2
20130807130530,15,2597544.304107,2597544.304107,4,6,1,6,0,3,0,1,0,5,0,2
20130807130535,3,5856866.150370,5856866.150370,4,5,1,3,3,3,1,5,4,2,3,1
20130807130535,12,1464218.763201,1464218.763201,4,2,2,2,3,3,3,5,4,2,4,1
20130807130535,14,976142.874656,976142.874656,4,3,2,2,3,3,2,5,5,2,4,1
20130807130542,11,12140057.122433,12140057.122433,3,5,2,6,2,1,0,5,0,4,4,2
20130807130542,18,12140057.122433,12140057.122433,3,0,2,0,0,1,0,5,0,4,0,2
20130807130542,20,97120508.574732,97120508.574732,3,2,1,3,1,1,0,5,4,4,3,2
20130807130544,7,60003080.589197,60003080.589197,4,5,1,6,0,5,0,1,6,2,2,3
20130807130544,9,9114387.600249,9114387.600249,4,4,1,2,0,5,0,1,0,2,4,3
20130807130549,6,3538981.796218,3538981.796218,1,5,2,4,1,5,2,3,2,2,2,4
20130807130549,9,26542320.473081,26542320.473081,1,5,2,5,1,5,1,3,2,2,2,4
20130807130549,10,15925403.750130,15925403.750130,1,5,2,4,4,5,5,3,5,2,4,4
20130807130553,11,1355239.112341,1355239.112341,2,5,1,6,0,1,1,5,2,3,2,4
20130807130553,21,1355239.112341,1355239.112341,2,5,1,3,0,1,1,5,2,3,2,4
20130807130553,40,2710478.224682,2710478.224682,2,5,1,6,0,1,1,5,1,3,2,4
20130807130557,2,6569409.894019,6569409.894019,2,6,2,6,0,1,0,3,0,4,2,5
20130807130557,3,32847011.367561,32847011.367561,2,6,2,6,0,1,0,3,0,4,0,5
20130807130557,8,43796021.507170,43796021.507170,2,6,2,6,0,1,0,3,0,4,0,5
20130807130558,4,550343.848008,550343.848008,1,3,2,3,0,5,0,3,0,2,0,4
20130807130558,11,6604131.624505,6604131.624505,1,3,2,3,0,5,0,3,0,2,0,4
20130807130558,16,8530340.540942,8530340.540942,1,5,2,3,0,5,0,3,0,2,0,4
20130807130559,6,15262190.637064,15262190.637064,4,2,1,3,1,2,0,5,5,3,4,1
20130807130559,8,7631083.553933,7631083.553933,4,2,2,0,0,2,0,5,5,3,3,1
20130807130559,11,25436968.708975,25436968.708975,4,5,1,6,2,2,0,5,2,3,2,1
20130807130565,6,6357962.565397,6357962.565397,3,4,2,4,1,2,0,4,1,5,3,1
20130807130565,9,16954584.325473,16954584.325473,3,5,1,3,0,2,3,4,0,5,0,1
20130807130565,12,4238641.710265,4238641.710265,3,3,2,0,0,2,3,4,0,5,3,1
20130807130569,5,1232420.513210,1232420.513210,4,4,2,6,0,2,3,1,0,3,4,5
20130807130569,7,1774686.118754,1774686.118754,4,6,1,4,0,2,0,1,0,3,4,5
20130807130569,8,6802962.765066,6802962.765066,4,6,1,6,4,2,0,1,0,3,4,5
20130807130571,2,4248600.346815,4248600.346815,4,3,2,6,6,5,0,2,3,3,3,1
20130807130571,9,12745795.658886,12745795.658886,4,3,1,6,6,5,2,2,5,3,3,1
20130807130571,10,2124300.173407,2124300.173407,4,3,2,6,6,5,0,2,6,3,3,1
20130807130572,4,545407.336173,545407.336173,2,3,2,2,0,4,0,5,0,3,0,1
20130807130572,5,636308.558868,636308.558868,2,4,2,5,0,4,0,5,1,3,0,1
20130807130572,10,4908670.705154,4908670.705154,2,5,2,3,0,4,0,5,0,3,4,1
20130807130574,5,3072674.785667,3072674.785667,2,5,1,5,0,5,0,3,0,4,0,1
20130807130574,15,1536330.725136,1536330.725136,2,5,1,5,0,5,0,3,0,4,-2,1
20130807130574,20,4609005.510803,4609005.510803,2,4,2,2,0,5,0,3,0,4,5,1
20130807130580,2,4402940.132584,4402940.132584,5,3,2,2,0,3,2,4,1,2,2,1
20130807130580,5,3522330.707815,3522330.707815,5,3,2,3,0,3,2,4,1,2,1,1
20130807130580,8,52394905.551118,52394905.551118,5,4,1,4,0,3,0,4,3,2,3,1
20130807130581,3,11983436.923202,11983436.923202,1,6,2,6,5,5,0,4,2,3,4,2
20130807130581,4,798896.370085,798896.370085,1,6,2,6,5,5,0,4,3,3,5,2
20130807130581,7,1597792.740170,1597792.740170,1,4,2,6,5,5,0,4,4,3,4,2
20130807130582,6,10837398.222290,10837398.222290,3,5,2,5,0,5,0,1,0,4,0,2
20130807130582,19,1264358.178660,1264358.178660,3,4,2,0,0,5,0,1,2,4,5,2
20130807130582,23,1264358.178660,1264358.178660,3,4,2,0,0,5,0,1,2,4,6,2
20130807130585,4,398268.732423,398268.732423,5,6,1,0,0,2,0,4,0,3,2,1
20130807130585,10,2389612.394537,2389612.394537,5,5,1,0,0,2,1,4,2,3,1,1
20130807130585,14,796537.464846,796537.464846,5,6,1,1,0,2,0,4,2,3,3,1
20130807130586,4,854526.136405,854526.136405,5,4,2,6,0,1,0,2,0,3,0,4
20130807130586,11,2563563.027867,2563563.027867,5,4,2,6,0,1,0,2,3,3,3,4
20130807130586,19,3418073.782924,3418073.782924,5,5,1,6,0,1,0,2,0,3,0,4
20130807130587,10,22264703.385699,22264703.385699,5,4,2,4,0,2,0,1,0,4,0,3
20130807130587,14,1712667.317435,1712667.317435,5,6,2,6,0,2,0,1,0,4,3,3
20130807130587,16,856333.658718,856333.658718,5,6,2,6,0,2,0,1,0,4,3,3
20130807130591,6,5093662.512039,5093662.512039,4,6,2,5,0,1,0,3,0,2,0,5
20130807130591,11,2415966.954773,2415966.954773,4,6,2,5,0,1,0,3,0,2,0,5
20130807130591,13,7851890.136712,7851890.136712,4,5,2,5,0,1,0,3,0,2,0,5
20130807130592,3,9296841.349883,9296841.349883,3,4,1,3,0,1,0,2,1,5,3,4
20130807130592,4,5810528.690836,5810528.690836,3,3,2,1,0,1,0,2,1,5,3,4
20130807130592,12,6972625.318093,6972625.318093,3,3,2,5,0,1,0,2,2,5,4,4
20130807130593,5,966796.015355,966796.015355,3,6,2,3,0,5,0,1,0,4,0,2
20130807130593,7,966796.015355,966796.015355,3,6,2,2,0,5,0,1,0,4,0,2
20130807130593,13,5800776.092131,5800776.092131,3,5,2,4,0,5,0,1,0,4,0,2
20130807130595,3,365568.738394,365568.738394,1,5,2,6,6,2,0,5,0,4,4,3
20130807130595,4,182784.369197,182784.369197,1,6,1,6,6,2,0,5,0,4,4,3
20130807130595,15,274176.553796,274176.553796,1,6,1,6,6,2,0,5,0,4,5,3
20130807130598,8,4360902.067732,4360902.067732,1,4,2,6,3,4,0,3,1,5,5,2
20130807130598,15,18839092.718227,18839092.718227,1,3,2,4,0,4,4,3,4,5,4,2
20130807130598,16,1744355.559126,1744355.559126,1,5,2,6,0,4,0,3,0,5,4,2
20130807130599,5,379588.849043,379588.849043,4,6,1,6,0,3,0,2,0,5,0,1
20130807130599,8,664280.485825,664280.485825,4,6,2,6,3,3,0,2,0,5,3,1
20130807130599,10,474486.061304,474486.061304,4,6,1,6,0,3,0,2,0,5,0,1
20130807130605,4,32822906.700534,32822906.700534,1,6,1,6,2,5,0,2,0,4,5,3
20130807130605,5,32822906.700534,32822906.700534,1,5,1,5,2,5,0,2,2,4,3,3
20130807130605,10,5470480.620749,5470480.620749,1,2,2,1,5,5,4,2,5,4,5,3
20130807130611,5,18589731.429203,18589731.429203,4,6,1,6,0,2,0,1,0,5,0,3
20130807130611,6,12393148.296112,12393148.296112,4,6,1,6,0,2,0,1,0,5,0,3
20130807130611,7,3098291.566546,3098291.566546,4,6,2,6,0,2,0,1,0,5,0,3
20130807130612,4,2660440.099338,2660440.099338,3,3,2,0,0,5,0,1,0,4,0,2
20130807130612,8,354725.798853,354725.798853,3,3,2,-2,0,5,0,1,0,4,0,2
20130807130612,12,532087.567593,532087.567593,3,3,2,3,0,5,0,1,0,4,0,2
20130807130615,5,1360468.612011,1360468.612011,2,5,2,5,4,5,4,1,4,4,5,3
20130807130615,6,1813963.772629,1813963.772629,2,5,1,6,4,5,5,1,3,4,5,3
20130807130615,17,1360468.612011,1360468.612011,2,4,2,4,4,5,4,1,4,4,5,3
20130807130616,13,9221125.836650,9221125.836650,2,3,1,3,4,3,1,1,3,4,5,5
20130807130616,19,1844216.138010,1844216.138010,2,1,2,4,3,3,1,1,4,4,4,5
20130807130616,26,7376887.125340,7376887.125340,2,3,1,2,3,3,0,1,2,4,5,5
20130807130617,3,368871.658535,368871.658535,2,0,2,6,0,4,0,1,3,3,0,5
20130807130617,5,737743.317069,737743.317069,2,3,2,6,0,4,0,1,3,3,3,5
20130807130617,7,368871.658535,368871.658535,2,3,2,6,0,4,0,1,0,3,4,5
20130807130620,8,19169499.681138,19169499.681138,2,6,1,6,0,3,0,1,1,5,5,4
20130807130620,10,22552353.669784,22552353.669784,2,6,1,6,1,3,0,1,1,5,5,4
20130807130620,18,1691422.303433,1691422.303433,2,6,2,5,1,3,0,1,0,5,6,4
20130807130622,27,29799941.856944,29799941.856944,1,5,1,6,0,5,0,2,3,4,3,3
20130807130622,28,9933313.952315,9933313.952315,1,5,1,6,0,5,0,2,1,4,4,3
20130807130622,35,19866627.904630,19866627.904630,1,4,1,6,0,5,0,2,1,4,4,3
20130807130626,3,6627556.614484,6627556.614484,3,5,1,5,1,4,0,1,0,5,2,2
20130807130626,4,4418372.696393,4418372.696393,3,6,1,5,1,4,0,1,0,5,1,2
20130807130626,7,6627556.614484,6627556.614484,3,5,2,5,1,4,0,1,0,5,1,2
20130807130639,5,368686.647077,368686.647077,4,6,1,6,0,5,0,2,0,3,0,1
20130807130639,7,3318199.666535,3318199.666535,4,6,2,6,0,5,0,2,0,3,0,1
20130807130639,9,1106066.555512,1106066.555512,4,6,1,6,0,5,0,2,0,3,0,1
20130807130641,8,14009594.842461,14009594.842461,1,5,1,6,0,4,0,2,0,5,2,3
20130807130641,9,35023977.474560,35023977.474560,1,6,1,6,0,4,0,2,0,5,1,3
20130807130641,13,7004787.789638,7004787.789638,1,5,2,5,0,4,0,2,0,5,1,3
20130807130645,2,3276380.853666,3276380.853666,4,4,2,6,3,1,3,2,6,5,5,3
20130807130645,11,3822439.250893,3822439.250893,4,4,2,5,3,1,5,2,3,5,5,3
20130807130645,13,8737005.453008,8737005.453008,4,4,2,6,2,1,0,2,0,5,0,3
20130807130649,4,72630794.513028,72630794.513028,1,5,1,3,0,5,0,3,0,4,0,2
20130807130649,5,8893578.714653,8893578.714653,1,4,1,3,0,5,0,3,0,4,0,2
20130807130649,25,4446789.357326,4446789.357326,1,6,1,5,0,5,0,3,0,4,4,2
20130807130651,3,2659360.848144,2659360.848144,4,-2,2,-2,0,2,3,3,0,5,4,1
20130807130651,4,1181939.152812,1181939.152812,4,-2,2,4,0,2,0,3,0,5,0,1
20130807130651,8,15365204.495193,15365204.495193,4,-2,2,3,0,2,0,3,0,5,0,1
20130807130653,6,4788722.290334,4788722.290334,2,5,2,4,0,1,0,5,0,3,3,4
20130807130653,7,38309813.918882,38309813.918882,2,2,1,3,0,1,0,5,3,3,5,4
20130807130653,9,4788722.290334,4788722.290334,2,5,1,4,0,1,0,5,2,3,2,4
20130807130654,5,531514.455025,531514.455025,4,6,2,6,0,5,0,1,0,3,0,2
20130807130654,6,4252129.672225,4252129.672225,4,6,1,6,0,5,0,1,0,3,0,2
20130807130654,16,2391824.402296,2391824.402296,4,5,1,3,2,5,3,1,2,3,3,2
20130807130656,3,629052.289973,629052.289973,4,5,1,6,0,1,0,3,3,2,6,5
20130807130656,9,314526.144986,314526.144986,4,5,1,6,0,1,0,3,4,2,5,5
20130807130656,22,8806706.318876,8806706.318876,4,5,1,6,0,1,0,3,3,2,5,5
20130807130658,13,11073381.160461,11073381.160461,1,5,1,1,0,3,0,4,1,5,2,2
20130807130658,15,9227807.606151,9227807.606151,1,5,1,0,0,3,1,4,0,5,2,2
20130807130658,18,22146762.320921,22146762.320921,1,5,1,4,0,3,0,4,0,5,1,2
20130807130660,4,6635899.612568,6635899.612568,1,4,2,5,0,2,0,3,1,5,3,4
20130807130660,7,6635899.612568,6635899.612568,1,4,2,4,0,2,0,3,1,5,1,4
20130807130660,17,53087240.033936,53087240.033936,1,3,2,4,0,2,0,3,1,5,4,4
20130807130663,3,2047639.383768,2047639.383768,1,6,2,6,2,5,0,4,3,3,4,2
20130807130663,6,682548.031112,682548.031112,1,0,2,0,0,5,0,4,0,3,3,2
20130807130663,9,2047639.383768,2047639.383768,1,6,1,0,0,5,0,4,0,3,0,2
20130807130665,7,5581398.482631,5581398.482631,1,4,1,5,3,5,0,3,0,4,3,2
20130807130665,9,61395383.308941,61395383.308941,1,0,1,0,3,5,0,3,5,4,3,2
20130807130665,10,22325593.930524,22325593.930524,1,6,1,2,0,5,5,3,4,4,6,2
20130807130674,11,5581783.638751,5581783.638751,2,5,1,3,0,4,0,5,0,1,1,3
20130807130674,21,1860594.546250,1860594.546250,2,4,1,2,0,4,0,5,0,1,2,3
20130807130674,27,5581783.638751,5581783.638751,2,3,2,3,0,4,0,5,1,1,5,3
20130807130675,14,6034175.962684,6034175.962684,2,3,2,1,0,3,4,1,4,4,5,5
20130807130675,15,36205055.776105,36205055.776105,2,3,1,3,0,3,3,1,2,4,4,5
20130807130675,17,36205055.776105,36205055.776105,2,3,1,3,0,3,3,1,3,4,3,5
20130807130682,4,1850892.234615,1850892.234615,2,6,1,6,0,3,0,1,2,5,4,4
20130807130682,9,2776340.418753,2776340.418753,2,6,1,6,0,3,0,1,2,5,4,4
20130807130682,10,462724.092069,462724.092069,2,6,1,6,0,3,0,1,2,5,4,4
20130807130684,4,2737345.531382,2737345.531382,2,5,2,6,2,1,0,3,1,4,2,5
20130807130684,18,1368677.688355,1368677.688355,2,2,1,6,3,1,4,3,4,4,2,5
20130807130684,26,2737345.531382,2737345.531382,2,3,2,5,3,1,0,3,0,4,3,5
20130807130687,3,1279544.215964,1279544.215964,3,5,1,4,0,5,0,2,0,4,4,1
20130807130687,6,2559088.431927,2559088.431927,3,4,1,2,0,5,0,2,0,4,3,1
20130807130687,11,426515.222038,426515.222038,3,5,2,2,0,5,0,2,0,4,5,1
20130807130688,6,6339571.309814,6339571.309814,1,3,1,5,0,2,2,4,3,5,0,3
20130807130688,29,12679175.374144,12679175.374144,1,5,1,5,0,2,0,4,1,5,0,3
20130807130688,41,2113190.436605,2113190.436605,1,5,1,5,0,2,0,4,0,5,0,3
20130807130689,4,2923871.928192,2923871.928192,3,6,1,6,3,4,0,5,0,1,0,2
20130807130689,5,5847743.856383,5847743.856383,3,6,1,6,4,4,0,5,0,1,5,2
20130807130689,15,1461931.870677,1461931.870677,3,6,2,6,4,4,0,5,0,1,4,2
20130807130691,6,2441408.561881,2441408.561881,5,6,1,5,0,3,1,4,1,1,0,2
20130807130691,7,4882809.840237,4882809.840237,5,6,1,5,0,3,0,4,0,1,0,2
20130807130691,14,813802.853961,813802.853961,5,6,1,3,0,3,0,4,0,1,0,2
20130807130692,3,1606350.811313,1606350.811313,1,3,2,1,4,2,3,3,4,4,5,5
20130807130692,5,19276178.037149,19276178.037149,1,3,1,2,3,2,3,3,4,4,4,5
20130807130692,18,6425395.320601,6425395.320601,1,3,2,2,3,2,3,3,2,4,4,5
20130807130697,4,12228652.652353,12228652.652353,3,5,1,6,4,5,3,4,6,1,3,2
20130807130697,5,1358739.183595,1358739.183595,3,4,1,6,3,5,2,4,6,1,3,2
20130807130697,10,4076217.550784,4076217.550784,3,5,1,6,4,5,2,4,3,1,3,2
20130807130699,5,3201018.524323,3201018.524323,5,5,1,6,4,2,0,4,0,3,3,1
20130807130699,10,533502.393833,533502.393833,5,5,1,6,4,2,3,4,2,3,2,1
20130807130699,13,6402037.048646,6402037.048646,5,4,2,2,4,2,4,4,3,3,5,1
20130807130704,13,2078934.930788,2078934.930788,5,5,2,6,0,1,0,2,0,4,1,3
20130807130704,29,2771905.433504,2771905.433504,5,4,1,5,0,1,0,2,1,4,3,3
20130807130704,34,2078934.930788,2078934.930788,5,5,1,6,0,1,0,2,0,4,3,3
20130807130706,2,7032774.897598,7032774.897598,3,3,1,0,0,1,0,2,2,5,5,4
20130807130706,12,468852.352568,468852.352568,3,4,2,0,0,1,2,2,3,5,5,4
20130807130706,13,1758192.858489,1758192.858489,3,4,1,4,0,1,0,2,3,5,5,4
20130807130709,2,1441108.011519,1441108.011519,4,3,2,3,3,3,1,2,2,5,5,1
20130807130709,7,38909916.311012,38909916.311012,4,3,1,2,3,3,3,2,5,5,3,1
20130807130709,8,7565817.060475,7565817.060475,4,3,2,0,3,3,3,2,3,5,6,1
20130807130714,4,5023740.053722,5023740.053722,2,5,1,0,0,5,0,4,0,3,3,1
20130807130714,15,1465258.257019,1465258.257019,2,6,1,6,0,5,0,4,0,3,2,1
20130807130715,8,1541713.599531,1541713.599531,3,6,2,6,0,5,0,4,0,2,0,1
20130807130715,15,856510.024898,856510.024898,3,6,2,6,0,5,0,4,0,2,2,1
20130807130715,16,2569530.074693,2569530.074693,3,6,1,4,0,5,0,4,0,2,0,1
20130807130716,6,3938425.733186,3938425.733186,5,3,1,-2,2,2,0,1,0,3,2,4
20130807130716,11,2953821.810635,2953821.810635,5,2,1,-2,2,2,0,1,0,3,4,4
20130807130716,12,3938425.733186,3938425.733186,5,0,2,-2,2,2,0,1,0,3,3,4
20130807130718,4,2080304.370344,2080304.370344,4,5,1,2,3,5,0,3,0,2,4,1
20130807130718,5,693434.790115,693434.790115,4,4,1,4,4,5,0,3,0,2,4,1
20130807130718,6,1386869.580229,1386869.580229,4,4,2,0,3,5,0,3,0,2,4,1
20130807130719,12,2283146.074152,2283146.074152,5,4,1,6,1,4,2,3,4,2,4,1
20130807130719,19,3044185.125602,3044185.125602,5,5,1,6,0,4,1,3,3,2,5,1
20130807130719,22,761053.511351,761053.511351,5,3,2,4,0,4,0,3,1,2,6,1
20130807130723,3,3987030.944538,3987030.944538,1,6,1,6,6,2,6,4,3,3,6,5
20130807130726,6,3333765.446344,3333765.446344,5,5,2,6,0,3,0,1,0,2,2,4
20130807130726,10,5000655.420457,5000655.420457,5,4,2,4,0,3,0,1,0,2,0,4
20130807130726,13,3333765.446344,3333765.446344,5,3,2,3,0,3,0,1,2,2,0,4
20130807130733,17,1465064.911515,1465064.911515,5,3,2,2,1,2,0,3,2,4,2,1
20130807130733,22,14357618.997464,14357618.997464,5,3,1,3,1,2,0,3,1,4,2,1
20130807130733,23,1172049.913285,1172049.913285,5,3,2,3,1,2,0,3,1,4,3,1
20130807130739,9,7502123.759480,7502123.759480,4,5,1,5,2,1,0,2,0,3,0,5
20130807130739,10,7502123.759480,7502123.759480,4,5,1,5,2,1,0,2,0,3,0,5
20130807130739,14,18755333.655595,18755333.655595,4,5,1,4,2,1,0,2,0,3,0,5
20130807130742,5,4392589.836428,4392589.836428,3,5,1,5,3,1,0,5,2,2,4,4
20130807130742,25,17570329.856831,17570329.856831,3,4,1,3,0,1,3,5,4,2,2,4
20130807130742,30,2196287.545994,2196287.545994,3,5,1,5,0,1,3,5,0,2,5,4
20130807130743,3,21370948.607441,21370948.607441,3,2,1,6,1,1,1,2,6,5,3,4
20130807130743,10,1187276.844262,1187276.844262,3,6,1,6,3,1,0,2,0,5,6,4
20130807130743,14,395756.642136,395756.642136,3,6,2,6,0,1,0,2,0,5,4,4
20130807130751,7,1253991.960656,1253991.960656,5,6,2,2,0,2,0,4,0,1,2,3
20130807130751,9,1253991.960656,1253991.960656,5,5,2,1,0,2,0,4,0,1,2,3
20130807130751,15,1253991.960656,1253991.960656,5,6,1,4,0,2,0,4,0,1,0,3
20130807130752,2,1902399.416173,1902399.416173,3,5,1,6,0,1,0,2,0,4,0,5
20130807130752,3,1902399.416173,1902399.416173,3,5,1,6,0,1,0,2,0,4,0,5
20130807130752,15,1902399.416173,1902399.416173,3,6,1,5,0,1,0,2,0,4,2,5
20130807130755,12,1657150.123373,1657150.123373,2,4,1,6,5,4,3,1,4,5,3,3
20130807130755,25,4971439.267233,4971439.267233,2,4,2,4,2,4,0,1,0,5,2,3
20130807130755,28,1657150.123373,1657150.123373,2,5,2,6,3,4,0,1,2,5,3,3
20130807130759,3,2740369.508337,2740369.508337,4,3,1,5,2,2,2,5,4,1,3,3
20130807130759,5,2740369.508337,2740369.508337,4,5,2,5,0,2,1,5,2,1,3,3
20130807130759,13,16442217.050023,16442217.050023,4,4,1,5,0,2,0,5,0,1,3,3
20130807130760,2,14114708.435327,14114708.435327,4,5,2,4,4,3,6,5,0,2,5,1
20130807130760,8,2352455.052189,2352455.052189,4,3,2,5,6,3,3,5,4,2,6,1
20130807130760,9,30581871.922843,30581871.922843,4,6,2,6,4,3,0,5,3,2,5,1
20130807130762,3,1615740.215731,1615740.215731,3,6,2,6,0,1,0,5,0,2,0,4
20130807130762,10,3231480.431462,3231480.431462,3,6,2,6,0,1,0,5,0,2,0,4
20130807130762,14,84018332.875763,84018332.875763,3,6,2,0,0,1,0,5,0,2,0,4
20130807130764,4,64467681.549178,64467681.549178,2,5,1,6,0,1,0,5,3,3,1,4
20130807130764,5,5252923.394149,5252923.394149,2,3,2,0,0,1,0,5,3,3,0,4
20130807130764,8,2387689.521537,2387689.521537,2,6,1,0,0,1,0,5,0,3,0,4
20130807130767,6,1195250.144929,1195250.144929,5,5,2,3,0,3,0,2,2,1,4,4
20130807130767,11,7171477.920845,7171477.920845,5,4,1,1,0,3,0,2,2,1,5,4
20130807130767,17,4183358.295705,4183358.295705,5,5,1,5,0,3,0,2,1,1,3,4
20130807130774,2,536077.690200,536077.690200,1,6,2,5,0,3,0,2,0,4,0,5
20130807130774,5,3216466.141201,3216466.141201,1,5,2,4,0,3,0,2,0,4,0,5
20130807130774,11,6432932.282401,6432932.282401,1,6,1,6,0,3,0,2,0,4,0,5
20130807130777,9,225111732.504960,225111732.504960,5,6,1,5,0,1,0,3,1,4,0,2
20130807130777,10,48238198.934147,48238198.934147,5,6,1,4,0,1,0,3,0,4,0,2
20130807130777,19,128635334.636667,128635334.636667,5,5,1,5,0,1,0,3,1,4,2,2
20130807130779,4,1149181.815326,1149181.815326,5,2,2,2,0,3,0,1,0,4,0,2
