TUCASEID,TULINENO,WECANTRIL,WEGENHTH,WEHBP,WEPAINMD,WEREST,WETYPICAL,WRTELIG,WUFINLWGT,WXCANTRIL,WXGENHTH,WXHBP,WXPAINMD,WXREST,WXTYPICAL
20130112120902,1,7,3,1,2,1,2,1107,5329443.984136,0,0,0,0,0,0
20130112120904,1,5,3,1,2,3,2,690,15872274.590170,0,0,0,0,0,0
20130112120905,1,8,1,2,2,1,1,980,8432502.324445,0,0,0,0,0,0
20130112120910,1,5,5,2,1,3,3,930,7616696.866846,0,0,0,0,0,0
20130112120912,1,6,3,1,1,1,2,867,2951779.399159,0,0,0,0,0,0
20130112120913,1,7,2,2,2,2,1,755,13829155.770767,0,0,0,0,0,0
20130112120915,1,8,4,1,1,2,2,1050,13561343.995097,0,0,0,0,0,0
20130112120917,1,4,3,2,1,3,1,960,21006451.448395,0,0,0,0,0,0
20130112120926,1,10,2,1,2,2,2,820,14243426.719670,0,0,0,0,0,0
20130112120932,1,8,1,2,2,3,3,995,10719285.935801,0,0,0,0,0,0
20130112120933,1,5,2,2,2,4,3,695,3248327.381553,0,0,0,0,0,0
20130112120934,1,9,1,2,2,1,1,870,3038795.762755,0,0,0,0,0,0
20130112120935,1,7,3,2,2,2,2,885,10933152.337713,0,0,0,0,0,0
20130112120938,1,5,2,2,2,1,2,965,5561837.172673,0,0,0,0,0,0
20130112120939,1,6,2,2,2,2,2,870,5871755.330849,0,0,0,0,0,0
20130112120940,1,8,4,1,1,3,2,852,3270387.446038,0,0,0,0,0,0
20130112120960,1,5,2,2,2,1,2,970,4403484.100380,0,0,0,0,0,0
20130112120970,1,9,1,2,2,2,2,962,6493864.191992,0,0,0,0,0,0
20130112120973,1,8,1,2,2,1,1,860,13436863.022450,0,0,0,0,0,0
20130112120977,1,10,3,1,2,2,2,842,13895966.095504,0,0,0,0,0,0
20130112120985,1,10,1,2,2,1,1,935,12517249.480876,0,0,0,0,0,0
20130112120987,1,8,2,2,1,1,2,835,2240334.432868,0,0,0,0,0,0
20130112120989,1,7,2,2,2,3,1,790,4124200.964116,0,0,0,0,0,0
20130112120990,1,10,1,2,2,1,2,834,2171418.455918,0,0,0,0,0,0
20130112120992,1,7,3,1,1,1,2,980,18412805.269043,0,0,0,0,0,0
20130112120995,1,7,3,2,2,1,2,570,20393951.105702,0,0,0,0,0,0
20130112120996,1,8,2,1,2,1,2,825,4800723.099187,0,0,0,0,0,0
20130112120998,1,5,2,2,2,1,2,885,9750205.924392,0,0,0,0,0,0
20130112121005,1,7,3,1,2,2,1,1123,3857214.983836,0,0,0,0,0,0
20130112121008,1,8,3,2,2,3,2,929,6004157.605943,0,0,0,0,0,0
20130112121010,1,5,1,2,2,3,2,600,12896207.733760,42,0,0,0,42,42
20130112121011,1,7,1,2,2,1,3,832,7494246.252515,0,0,0,0,0,0
20130112121022,1,5,2,2,2,2,2,855,3913571.301968,0,0,0,0,0,0
20130112121029,1,5,3,2,2,3,1,988,11958532.637080,0,0,0,0,0,0
20130112121042,1,6,1,2,2,2,2,1050,6275719.682041,0,0,0,0,0,0
20130112121043,1,9,1,2,2,4,2,795,3670826.181323,0,0,0,0,0,0
20130112121046,1,9,2,2,2,1,2,930,24185392.937886,0,0,0,0,0,0
20130112121053,1,8,2,2,2,2,2,810,3746805.887633,0,0,0,0,0,0
20130112121063,1,5,3,2,2,3,1,720,24331234.237985,0,0,0,0,0,0
20130112121066,1,7,1,2,2,2,1,874,5435671.345789,0,0,0,0,0,0
20130112121072,1,6,2,1,2,1,1,720,2601839.955873,0,0,0,0,0,0
20130112121073,1,8,1,2,1,2,2,1046,3649813.752231,0,0,0,0,0,0
20130112121082,1,6,2,2,2,2,2,840,7025539.034591,0,0,0,0,0,0
20130112121084,1,5,3,2,2,2,2,858,11401844.074723,0,0,0,0,0,0
20130112121087,1,10,2,2,1,4,3,970,12278433.241883,0,0,0,0,0,0
20130112121095,1,5,3,2,1,3,3,690,22686455.663208,0,0,0,0,0,0
20130112121097,1,7,2,2,1,3,2,792,4161626.518028,0,0,0,0,0,0
20130112121101,1,10,1,2,1,1,1,585,10534249.514211,0,0,0,0,0,0
20130112121103,1,9,3,2,2,1,2,880,7272215.582167,0,0,0,0,0,0
20130112121108,1,4,4,1,2,3,1,906,4440583.691037,0,0,0,0,0,0
20130112121119,1,8,2,2,1,1,2,775,2295669.849863,0,0,0,0,0,0
20130112121122,1,7,4,2,1,2,3,780,6108488.771607,0,0,0,0,0,0
20130112121126,1,7,3,1,2,1,2,836,8359657.003361,0,0,0,0,0,0
20130112121127,1,10,1,1,1,1,2,630,16776045.232706,0,0,0,0,0,0
20130112121131,1,9,2,2,2,1,2,900,9173434.131674,0,0,0,0,0,0
20130112121137,1,1,4,2,2,1,2,930,6710149.059314,0,0,0,0,0,0
20130112121142,1,10,2,1,2,1,1,833,6164207.588063,0,0,0,0,0,0
20130112121143,1,5,3,1,2,3,2,822,13952303.572453,0,0,0,0,0,0
20130112121144,1,6,4,2,1,2,2,950,23334955.100221,0,0,0,0,0,0
20130112121145,1,6,3,2,2,2,1,756,11954324.541219,0,0,0,0,0,0
20130112121148,1,3,5,1,2,2,2,900,6484558.010539,0,0,42,0,0,0
20130112121153,1,5,4,2,1,3,2,940,3001738.031680,0,0,0,0,0,0
20130112121154,1,5,2,2,2,2,3,783,13682936.581387,0,0,0,0,0,0
20130112121158,1,8,3,2,2,2,2,779,5868909.563950,0,0,0,0,0,0
20130112121161,1,8,3,1,1,1,2,720,7716260.509881,0,0,0,0,0,0
20130112121163,1,8,2,2,2,1,2,740,6002468.297334,0,0,0,0,0,0
20130112121166,1,8,2,2,1,1,1,720,1923228.326929,0,0,0,0,0,0
20130112121169,1,6,3,2,1,3,1,795,5637949.210585,0,0,0,0,0,0
20130112121180,1,9,2,2,2,1,3,945,5914845.377786,0,0,0,0,0,0
20130112121181,1,5,3,2,2,1,2,660,13013071.718495,0,0,0,0,0,0
20130112121182,1,10,1,1,2,1,2,830,7251865.102192,0,0,0,0,0,0
20130112121183,1,8,2,2,1,1,2,865,6784561.944909,0,0,0,0,0,0
20130112121186,1,5,2,2,2,2,2,838,10739594.019176,0,0,0,0,0,0
20130112121190,1,8,2,2,2,2,3,913,8398521.974373,0,0,0,0,0,0
20130112121205,1,6,4,1,1,2,2,959,5528434.625237,0,0,0,0,0,0
20130112121206,1,9,4,1,1,1,2,915,6440604.199846,0,0,0,0,0,0
20130112121212,1,2,3,2,1,3,2,1079,2024896.868717,0,0,0,0,0,0
20130112121221,1,5,2,1,2,3,2,893,6094129.606203,0,0,0,0,0,0
20130112121223,1,1,2,2,2,1,2,900,7659767.014562,0,0,0,0,0,0
20130112121224,1,6,1,2,1,3,2,1076,19125037.194829,0,0,0,0,0,0
20130112121228,1,6,1,2,2,1,2,690,10285725.123144,0,0,0,0,0,0
20130112121234,1,7,4,1,1,2,2,735,13461351.035028,0,0,0,0,0,0
20130112121235,1,7,2,1,2,1,1,755,13212813.893845,0,0,0,0,0,0
20130112121237,1,7,3,2,2,2,1,847,3683901.964981,0,0,0,0,0,0
20130112121245,1,8,2,2,2,3,2,1020,6607535.123547,0,0,0,0,0,0
20130112121248,1,8,3,2,1,2,2,686,4789092.985533,0,42,0,0,0,0
20130112121250,1,8,3,2,2,1,1,1080,4033033.511226,0,0,0,0,0,0
20130112121253,1,7,4,2,2,2,2,795,8103216.393022,0,0,0,0,0,0
20130112121256,1,8,3,1,1,1,1,880,17786565.031742,0,0,0,0,0,0
20130112121258,1,8,2,1,2,1,2,829,3223363.473778,0,0,0,0,0,0
20130112121268,1,5,4,2,2,2,2,810,5115378.354615,0,0,0,0,0,0
20130112121269,1,7,2,2,2,3,2,750,12266447.761004,0,0,0,0,42,0
20130112121274,1,8,1,2,2,1,1,780,2714158.717286,0,0,0,0,0,0
20130112121276,1,7,2,2,2,4,2,1193,12517283.289101,0,0,0,0,0,0
20130112121278,1,10,2,2,2,1,2,645,2828898.895300,0,0,0,0,0,0
20130112121283,1,5,4,1,2,2,2,924,1127265.368138,0,0,0,0,0,0
20130112121290,1,5,3,2,2,2,3,1215,4799744.691313,0,0,0,0,0,0
20130112121291,1,7,2,2,2,1,2,720,9126126.079550,0,0,0,0,0,0
20130112121293,1,7,3,2,1,2,1,929,17910732.302469,0,0,0,0,0,0
20130112121297,1,2,3,1,2,4,2,840,5375886.319182,0,0,0,0,0,0
20130112121298,1,8,1,2,2,2,3,850,11158528.877917,0,0,0,0,0,0
20130112121300,1,10,1,1,1,2,2,883,6397578.746994,0,0,0,0,0,0
20130112121307,1,7,2,2,2,2,2,753,16881947.209350,0,0,0,0,0,0
20130112121319,1,7,2,2,2,1,1,895,7006701.433188,0,0,0,0,0,0
20130112121323,1,9,1,2,2,1,2,870,5013714.312401,0,0,0,0,0,0
20130112121330,1,7,1,2,2,1,2,667,25915135.638279,0,0,0,0,0,0
20130112121338,1,8,4,2,2,3,2,450,3842289.325950,0,0,0,0,0,0
20130112121342,1,8,2,2,2,1,2,710,8135251.625221,0,0,0,0,0,0
20130112121343,1,8,2,1,2,1,2,855,7560630.849117,0,0,0,0,0,0
20130112121345,1,8,2,2,2,1,1,689,17897653.726472,0,0,0,0,0,0
20130112121348,1,8,3,1,1,2,2,899,14650140.731687,0,0,0,0,0,0
20130112121360,1,3,3,2,2,3,2,968,7491051.172565,0,0,0,0,0,0
20130112121362,1,9,2,2,2,1,2,960,7683732.963916,0,0,0,0,0,0
20130112121366,1,6,5,1,1,1,1,750,6995307.808740,0,0,0,0,0,0
20130112121368,1,8,2,2,1,1,2,890,6324056.400328,0,0,0,0,0,0
20130112121371,1,8,3,2,1,1,2,705,6084234.415611,0,0,0,0,0,0
20130112121372,1,8,2,2,1,2,2,735,7828251.724063,0,0,0,0,0,0
20130112121375,1,8,1,2,1,3,3,825,11920154.143992,0,0,0,0,0,0
20130112121378,1,7,4,1,1,2,2,840,5187812.606555,0,0,0,0,0,0
20130112121379,1,8,1,2,2,1,3,810,3647313.517587,0,0,0,0,0,0
20130112121382,1,7,2,2,2,1,2,1080,7103380.819106,0,0,0,0,0,0
20130112121384,1,8,3,1,1,2,2,1008,9091561.067341,0,0,0,0,0,0
20130112121389,1,5,4,1,1,4,2,710,4463405.451277,0,0,0,0,0,0
20130112121391,1,7,2,2,2,1,2,675,3032832.155265,0,0,0,0,0,0
20130112121398,1,8,5,1,1,1,1,1025,6647611.413461,0,0,0,0,0,0
20130112121408,1,10,4,2,1,4,1,815,8909496.226365,0,0,0,0,0,0
20130112121410,1,9,1,1,2,1,2,869,8889853.190192,0,0,0,0,0,0
20130112121411,1,6,1,1,2,2,3,810,12942030.387726,0,0,0,0,0,0
20130112121412,1,6,2,1,2,1,1,748,22333791.432540,0,0,0,0,0,0
20130112121413,1,10,1,1,1,1,1,925,12368360.925450,0,0,0,0,0,0
20130112121415,1,5,3,2,2,2,2,1050,7189138.047850,0,0,0,0,0,0
20130112121416,1,10,1,2,2,1,2,1005,4697166.020653,0,0,0,0,0,0
20130112121419,1,8,2,2,2,1,1,900,15593452.800575,0,0,0,0,0,0
20130112121422,1,8,1,2,2,2,2,995,7042773.104588,0,0,0,42,0,0
20130112121423,1,10,1,2,2,1,2,820,2098818.191905,0,0,0,0,0,0
20130112121433,1,7,2,2,2,1,1,1155,8107258.413689,0,0,0,0,0,0
20130112121437,1,9,4,2,2,1,1,990,6251211.055263,0,0,0,0,0,0
20130112121438,1,10,2,2,2,1,2,775,9336406.107754,0,0,0,0,0,0
20130112121439,1,9,2,1,1,1,1,1020,16895486.396714,0,0,0,0,0,0
20130112121443,1,6,2,1,2,3,2,1180,5910518.254110,0,0,0,0,0,0
20130112121446,1,7,1,1,1,2,2,1111,11801469.790933,0,0,0,0,0,0
20130112121447,1,8,2,2,2,3,2,960,7973785.086966,0,0,0,0,0,0
20130112121450,1,9,2,2,1,3,3,930,13468542.017787,0,0,0,0,0,0
20130112121451,1,8,1,2,2,1,1,950,6700708.853753,0,0,0,0,0,0
20130112121457,1,6,2,2,2,1,2,806,18404187.800244,0,0,0,0,0,0
20130112121464,1,8,3,2,2,1,2,915,4178339.817925,0,0,0,0,0,0
20130112121465,1,7,4,2,2,2,2,935,12900751.761786,0,0,0,0,0,0
20130112121472,1,9,1,2,2,1,2,930,4966074.569163,0,0,0,0,0,0
20130112121481,1,5,3,2,2,4,2,990,10498295.448693,0,0,0,0,0,0
20130112121483,1,7,2,2,2,1,2,780,4535250.921272,0,0,0,0,0,0
20130112121486,1,4,3,2,2,3,1,1080,2575209.051253,0,0,0,0,0,0
20130112121487,1,5,4,1,1,4,2,720,11100479.293662,0,0,0,0,0,0
20130112121489,1,7,3,1,2,2,2,930,11173861.204445,0,0,0,0,0,0
20130112121491,1,5,4,1,1,3,2,776,6818727.981559,0,0,0,0,0,0
20130112121492,1,7,1,2,2,1,1,1020,4485011.748664,0,0,0,0,0,0
20130112121501,1,7,1,2,2,2,2,858,12172646.538353,0,0,0,0,0,0
20130112121503,1,5,3,2,2,2,2,950,7765473.848077,0,0,0,0,0,0
20130112121504,1,8,2,2,1,2,2,925,3244244.388286,0,0,0,0,0,0
20130112121506,1,3,5,2,1,4,3,820,2678160.785881,0,0,0,0,0,0
20130112121507,1,10,3,2,2,1,2,960,9373129.172316,0,0,0,0,0,0
20130112121508,1,5,2,2,1,2,1,953,2248468.161139,0,0,0,0,0,0
20130112121511,1,8,3,2,2,1,1,550,1563182.453122,0,0,0,0,0,0
20130112121513,1,10,4,1,1,4,3,955,10624986.112722,0,0,0,0,0,0
20130112121515,1,7,1,2,2,1,2,930,6566997.534555,0,0,0,0,0,0
20130112121516,1,10,1,1,1,1,2,650,9299826.491784,0,0,0,0,0,0
20130112121518,1,8,2,2,2,2,2,945,4735971.076908,0,0,0,0,0,0
20130112121520,1,8,2,1,2,1,2,665,4692371.005832,0,0,0,0,0,0
20130112121525,1,8,4,1,1,3,2,807,18764915.545475,0,0,0,0,0,0
20130112121531,1,10,3,1,2,1,3,926,2474003.843024,0,0,0,0,0,0
20130112121534,1,8,3,1,1,2,3,800,4031060.463920,0,0,0,0,0,0
20130112121543,1,9,2,2,2,1,1,490,6254520.880888,0,0,0,0,0,0
20130112121549,1,9,3,1,2,2,2,780,3411598.843579,0,0,0,0,0,0
20130112121551,1,5,3,2,2,2,2,721,11290678.422030,0,0,0,0,0,0
20130112121553,1,10,1,2,2,2,3,930,6891876.197934,0,0,0,0,0,0
20130112121559,1,5,2,2,2,2,2,940,9812264.652521,0,0,0,0,0,0
20130112121560,1,7,4,1,1,3,2,870,4277747.579856,0,0,0,0,0,0
20130112121566,1,8,3,2,2,1,1,780,12111650.524353,0,0,0,0,0,0
20130112121572,1,6,3,1,1,2,2,810,3005059.437427,0,0,0,0,0,0
20130112121578,1,8,3,2,1,3,2,1055,9327853.025184,0,0,0,0,0,0
20130112121587,1,5,2,2,2,1,1,630,2023626.254283,0,0,0,0,0,0
20130112121588,1,6,3,2,1,1,2,780,1591504.391296,0,0,0,0,0,0
20130112121590,1,6,2,2,2,3,2,1075,4106480.810825,0,0,0,0,0,0
20130112121602,1,5,3,2,2,2,2,935,8368662.710836,0,0,0,0,0,0
20130112121609,1,7,1,2,2,4,2,910,2854058.104644,0,0,0,0,0,0
20130112121610,1,6,3,2,1,2,2,1129,15643157.858118,0,0,0,0,0,0
20130112121627,1,6,3,1,1,3,2,780,6127510.377761,0,0,0,0,0,0
20130112121629,1,8,2,2,1,2,3,1049,6069500.325486,0,0,0,0,0,0
20130112121632,1,3,3,1,1,2,1,900,14538043.117263,0,0,0,0,0,0
20130112121634,1,6,3,2,2,1,2,720,4403544.826193,0,0,0,0,0,0
20130112121637,1,5,5,1,1,3,2,881,8647836.222815,0,0,0,0,0,0
20130112121644,1,5,3,2,2,1,2,775,2734140.724702,0,0,0,0,0,0
20130112121647,1,4,3,1,2,2,2,930,11141962.585875,0,0,0,0,0,0
20130112121651,1,9,2,1,1,4,3,655,19019510.566646,0,0,0,0,0,0
20130112121652,1,8,4,1,1,3,3,1086,5998376.254051,0,0,0,0,0,0
20130112121653,1,8,2,2,2,1,2,955,8124061.054450,0,0,0,0,0,0
20130112121658,1,6,3,2,2,2,2,859,3651175.729224,0,0,0,0,0,0
20130112121668,1,10,3,1,1,4,3,864,10537892.957645,0,0,0,0,0,0
20130112121672,1,5,3,1,1,3,1,815,5961402.323834,0,0,0,0,0,0
20130112121675,1,9,4,1,2,2,2,990,2646930.019233,0,0,0,0,0,0
20130112121676,1,8,2,1,2,3,3,795,3294588.681666,0,0,0,0,0,0
20130112121679,1,7,2,1,2,3,2,808,7941017.912271,0,0,0,0,0,0
20130112121681,1,8,3,1,1,1,2,860,9997728.336561,0,0,0,0,0,0
20130112121683,1,6,2,2,2,2,2,748,4465128.919057,0,0,0,0,0,0
20130112121696,1,7,2,2,1,1,2,818,1836026.127283,0,0,0,0,0,0
20130112121699,1,7,2,2,1,2,2,855,4207203.260196,0,0,0,0,0,0
20130112121702,1,7,3,2,2,3,2,900,3075243.317833,0,0,0,0,0,0
20130112121703,1,8,2,2,2,2,1,955,30632890.762002,0,0,0,0,0,0
20130112121711,1,8,2,2,2,3,1,840,3829297.963484,0,0,0,0,0,0
20130112121714,1,9,3,1,1,2,2,780,4559292.108427,0,0,0,0,0,0
20130112121723,1,5,2,2,2,1,1,605,6091184.303698,0,0,0,0,0,0
20130112121726,1,10,1,1,2,1,2,1010,2051199.010412,0,0,0,0,0,0
20130112121731,1,8,3,2,2,1,2,910,18740680.472823,0,0,0,0,0,0
20130112121735,1,5,5,2,1,2,1,810,5370592.062755,0,0,0,0,0,0
20130112121736,1,8,2,2,2,2,2,845,16735737.625507,0,0,0,0,0,0
20130112121741,1,6,2,2,2,1,2,1005,2060639.492877,0,0,0,0,0,0
20130112121744,1,9,2,2,2,1,1,840,12749567.084538,0,0,0,0,0,0
20130112121747,1,6,2,2,2,1,3,920,7417690.482703,0,0,0,0,0,0
20130112121752,1,3,2,2,2,2,2,761,3180435.783906,0,0,0,0,0,0
20130112121758,1,5,2,2,2,2,2,747,20769251.681780,0,0,0,0,0,0
20130112121767,1,6,3,2,1,2,2,820,10253792.575481,0,0,0,0,0,0
20130112121773,1,7,2,2,2,1,1,863,5958535.895754,0,0,0,0,0,0
20130112121776,1,10,3,2,2,2,1,680,8838935.446835,0,0,0,0,0,0
20130112121778,1,4,3,2,2,1,2,800,10784239.606430,0,0,0,0,0,0
20130112121781,1,8,2,2,2,2,2,1110,6674273.551532,0,0,0,0,0,0
20130112121788,1,3,4,1,1,3,1,930,7244958.699274,0,0,0,0,0,0
20130112121792,1,6,4,1,2,4,3,840,5012020.656456,0,0,0,0,0,0
20130112121796,1,10,3,1,1,1,2,854,4406231.927083,0,0,0,0,0,0
20130112121798,1,8,3,1,2,1,2,861,2449397.352451,0,0,0,0,0,0
20130112121799,1,3,3,1,2,2,1,805,16770340.325336,0,0,0,0,0,0
20130112121805,1,7,4,2,2,3,3,900,4114226.912659,0,0,0,0,0,0
20130112121806,1,9,1,2,2,2,2,878,34609813.818390,0,0,0,0,0,0
20130112121814,1,7,1,2,2,1,2,835,12725403.469777,0,0,0,0,0,0
20130112121824,1,7,1,2,2,2,2,765,10112387.032973,0,0,0,0,0,0
20130112121829,1,1,3,1,1,2,2,860,6973540.147918,0,0,0,0,0,0
20130112121831,1,8,3,2,2,2,2,960,6414623.347998,0,0,0,0,0,0
20130112121832,1,8,3,2,2,1,1,870,4234610.159596,0,0,0,0,0,0
20130112121836,1,8,1,2,2,1,2,840,2595407.062728,0,0,0,0,0,0
20130112121850,1,6,3,2,2,1,1,787,10109121.189169,0,0,0,0,0,0
20130112121851,1,6,5,1,1,4,2,1110,4157417.800847,0,0,0,0,0,0
20130112121858,1,4,3,2,2,3,1,960,19208975.618915,0,0,0,0,0,0
20130112121870,1,8,1,2,2,2,1,940,6431662.298943,0,0,0,0,0,0
20130112121878,1,8,2,2,2,1,2,850,2658670.778377,0,0,0,0,0,0
20130112121879,1,8,2,1,2,2,2,830,14760543.206978,0,0,0,0,0,0
20130112121890,1,9,2,1,2,1,2,900,7484449.162312,0,0,0,0,0,0
20130112121899,1,8,1,2,1,2,2,830,2522175.432385,0,0,0,0,0,0
20130112121909,1,10,3,2,2,2,2,615,8052059.612230,0,0,0,0,0,0
20130112121914,1,7,3,2,1,1,2,1049,11142784.843308,0,0,0,0,0,0
20130112121916,1,9,2,1,2,2,2,930,22632735.061957,0,0,0,0,0,0
20130112121919,1,7,2,2,1,1,2,885,4613078.192143,0,0,0,0,0,0
20130112121928,1,7,2,2,2,2,1,823,7185937.419565,0,0,0,0,0,0
20130112121929,1,10,2,1,2,1,2,760,7335429.038191,0,0,0,0,0,0
20130112121932,1,8,2,1,2,2,1,930,7389821.659375,0,0,0,0,0,0
20130112121934,1,4,3,2,1,4,2,823,3358464.951234,0,0,0,0,0,0
20130112121951,1,8,2,2,2,1,2,860,3337104.824822,0,0,0,0,0,0
20130112121958,1,6,3,1,2,2,3,620,2035557.979600,0,0,0,0,0,0
20130112121960,1,9,1,2,2,1,2,804,6191811.193407,0,0,0,0,0,0
20130112121964,1,8,1,2,1,1,2,1228,7001668.819427,0,0,0,0,0,0
20130112121969,1,5,2,1,2,2,2,920,2911717.480907,0,0,0,0,0,0
20130112121973,1,8,2,2,1,4,3,959,13852110.994829,0,0,0,0,0,0
20130112121976,1,8,1,2,2,2,2,873,3146974.840030,0,0,0,0,0,0
20130112121978,1,8,3,2,1,1,2,890,2445982.829617,0,0,0,0,0,0
20130112121979,1,10,3,1,1,1,2,810,5771311.522141,0,0,0,0,0,0
20130112121980,1,8,3,1,1,2,1,650,8137328.008077,0,0,0,0,0,0
20130112121981,1,5,3,2,2,1,2,870,7633523.011488,0,0,0,0,0,0
20130112121985,1,8,1,1,2,1,2,953,13675191.718228,0,0,0,0,0,0
20130112121988,1,7,1,2,2,2,3,1020,1562034.547660,0,0,0,0,0,0
20130112121990,1,7,2,2,2,2,3,1153,7979643.010271,0,0,0,0,0,0
20130112121996,1,9,2,2,2,2,2,918,24085784.342648,0,0,0,0,0,0
20130112121998,1,8,2,2,2,2,2,867,14677077.102760,0,0,0,0,0,0
20130112122001,1,5,1,2,2,1,2,795,2804118.523568,0,0,0,0,0,0
20130112122003,1,8,3,1,2,1,2,580,4102457.059815,0,0,0,0,0,0
20130112122011,1,8,2,2,2,2,2,900,8921522.306686,0,0,0,0,0,0
20130112122013,1,5,3,1,1,2,1,750,1826580.485898,0,0,0,0,0,0
20130112122026,1,8,3,2,1,2,1,720,5140950.382466,0,0,0,0,0,0
20130112122028,1,7,3,2,2,4,1,969,9093506.304359,0,0,0,0,0,0
20130112122032,1,5,4,2,1,3,2,851,5850337.724666,0,0,0,0,0,0
20130112122037,1,8,4,1,2,2,1,895,997356.190850,0,0,0,0,0,0
20130112122041,1,7,3,1,1,3,1,898,7542919.977897,0,0,0,0,0,0
20130112122046,1,4,2,2,2,3,2,822,14022635.829120,0,0,0,0,0,0
20130112122048,1,10,1,1,2,1,2,840,5274931.799981,0,0,0,0,0,0
20130112122049,1,1,5,2,2,3,2,810,7096632.106952,0,0,0,0,0,0
20130112122050,1,5,4,1,1,3,3,495,13814229.295414,0,0,0,0,0,0
20130112122054,1,7,2,2,2,2,3,802,3400617.816981,0,0,0,0,0,0
20130112122057,1,6,3,2,1,2,2,805,11656985.100435,0,0,0,0,0,0
20130112122058,1,10,1,2,2,1,2,994,9492156.726444,0,0,0,0,0,0
20130112122062,1,8,2,2,2,2,2,830,11160390.294978,0,0,0,0,0,0
20130112122063,1,8,2,2,2,2,2,796,32830848.134079,0,0,0,0,0,0
20130112122066,1,8,3,1,1,1,1,1020,2707056.302352,0,0,0,0,0,0
20130112122070,1,9,2,2,1,1,1,735,3328676.246557,0,0,0,0,0,0
20130112122072,1,5,2,2,2,1,2,670,14218158.382747,0,0,0,0,0,0
20130112122076,1,5,2,2,2,2,2,923,4063575.251232,0,0,0,0,0,0
20130112122078,1,5,1,2,2,2,2,802,11559884.686461,0,0,0,0,0,0
20130112122080,1,7,2,2,1,2,2,998,10794206.539022,0,0,0,0,0,0
20130112122081,1,4,4,2,2,4,2,877,3282658.297725,0,0,0,0,0,0
20130112122083,1,6,1,2,2,2,3,755,12999741.061612,0,0,0,0,0,0
20130112122088,1,7,4,1,1,4,2,764,1999592.151545,0,0,0,0,0,0
20130112122094,1,7,2,2,2,1,2,988,1967068.196164,0,0,0,0,0,0
20130112122098,1,6,1,2,2,1,2,1245,6257832.068558,0,0,0,0,0,0
20130112122114,1,5,2,2,2,2,1,909,7149674.395295,0,0,0,0,0,0
20130112122121,1,9,2,1,2,1,1,898,4355590.247897,0,0,0,0,0,0
20130112122125,1,8,4,1,2,1,2,765,1875573.676305,0,0,0,0,0,0
20130112122130,1,8,2,2,2,2,2,1050,3057710.250637,0,0,0,0,0,0
20130112122136,1,7,4,2,2,3,1,844,5510497.169485,0,0,0,0,0,0
20130112122142,1,10,3,2,2,1,2,900,7184799.037815,0,0,0,0,0,0
20130112122143,1,5,4,1,1,2,3,860,22277017.440008,0,0,0,0,0,0
20130112122144,1,6,3,2,2,1,2,900,1827811.623001,0,0,0,0,0,0
20130112122145,1,5,4,1,1,1,2,935,5206916.927904,0,0,0,0,0,0
20130112122146,1,9,1,2,2,3,2,854,7080160.884357,0,0,0,0,0,0
20130112122148,1,10,2,2,2,1,1,861,5955323.069472,0,0,0,0,0,0
20130112122150,1,3,3,2,2,1,2,510,5630138.081208,0,0,0,0,0,0
20130112122167,1,5,3,1,1,2,2,920,1872541.697505,0,0,0,0,0,0
20130112122169,1,8,2,2,2,1,1,720,19285370.549318,0,0,0,0,0,0
20130112122176,1,10,1,2,1,1,2,900,5556569.945814,0,0,0,0,0,0
20130112122178,1,9,2,2,1,1,2,820,8091275.755437,0,0,0,0,0,0
20130112122183,1,8,2,2,2,2,2,930,7840378.665561,0,0,0,0,0,0
20130112122184,1,2,4,2,2,2,1,928,8032853.383844,0,0,0,0,0,0
20130112122185,1,8,3,1,2,2,2,885,1282145.444398,0,0,0,0,0,0
20130112122188,1,9,1,2,2,1,1,1110,5796918.078877,0,0,0,0,0,0
20130112122189,1,6,2,2,2,2,3,930,13729251.929669,0,0,0,0,0,0
20130112122190,1,10,3,1,2,2,1,722,7457936.561899,0,0,0,0,0,0
20130112122191,1,6,2,2,2,2,1,1010,23258886.531454,0,0,0,0,0,0
20130112122205,1,7,3,1,2,2,1,862,8250193.234574,0,0,0,0,0,0
20130112122209,1,8,2,1,2,1,2,738,7044271.336645,0,0,0,0,0,0
20130112122220,1,7,3,1,2,2,2,830,10296609.071672,0,0,0,0,0,0
20130112122233,1,8,3,1,2,2,2,900,5771311.522141,0,0,0,0,0,0
20130112122239,1,5,3,2,1,1,2,745,5238235.271463,0,0,0,0,0,0
20130112122240,1,9,3,1,2,1,2,1005,8698631.854651,0,0,0,0,0,0
20130112122242,1,8,2,1,2,1,2,1035,11315882.081225,0,0,0,0,0,0
20130112122246,1,8,3,2,2,2,2,875,2978081.987395,0,0,0,0,0,0
20130112122249,1,9,1,1,1,1,2,775,1059431.187925,0,0,0,0,0,0
20130112122251,1,4,3,1,2,2,2,915,7460182.610657,0,0,42,0,0,0
20130112122255,1,7,5,2,1,2,2,1100,5078939.790120,0,0,0,0,0,0
20130112122258,1,8,2,2,2,1,1,695,10905257.169271,0,0,0,0,0,0
20130112122259,1,7,2,2,2,2,2,765,6824660.232386,0,0,0,0,0,0
20130112122260,1,6,2,2,1,2,2,1065,2163704.037099,0,0,0,0,0,0
20130112122269,1,5,3,2,2,2,2,661,12801220.363967,0,0,0,0,0,0
20130112122275,1,5,3,1,1,1,2,777,3932311.153557,0,0,0,0,0,0
